id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1290766360067407872,1290549659447042049,1596577656000,2020-08-04,23:47:36,CEST,950027545696722944,floppydisk8,MacBouffon le Beurré,,"Corona.... virus .... 😂😂😂😂😉
#StopMasques
#StopDictatureSanitaire
#masquesObligatoiresMonQ","['driat3', 'paradismireille']",[],[],0,0,1,"['#stopmasques', '#stopdictaturesanitaire', '#masquesobligatoiresmonq']",[],https://twitter.com/Floppydisk8/status/1290766360067407872,False,,0,,,,,,,"[{'user_id': '950027545696722944', 'username': 'Floppydisk8'}, {'user_id': '2710024634', 'username': 'driat3'}, {'user_id': '1099221870530961408', 'username': 'ParadisMireille'}]",,,,
1288214494167158784,1288214494167158784,1595969243000,2020-07-28,22:47:23,CEST,1052968271102795776,gamesreddeer,RedDeerGames,,"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr",[],['https://www.reddeergames.com'],[],17,105,276,[],[],https://twitter.com/GamesRedDeer/status/1288214494167158784,False,,1,,,,,,,"[{'user_id': '1052968271102795776', 'username': 'GamesRedDeer'}]",,,,
1290761302986706946,1290761302986706946,1596576450000,2020-08-04,23:27:30,CEST,476485822,numquam_desiste,Force et Honneur,,"Masques partout : veulent-ils détruire notre système immunitaire ?  https://ripostelaique.com/masques-partout-veulent-ils-detruire-notre-systeme-immunitaire.html …
#StopMasques",[],['https://ripostelaique.com/masques-partout-veulent-ils-detruire-notre-systeme-immunitaire.html'],[],0,0,0,['#stopmasques'],[],https://twitter.com/numquam_desiste/status/1290761302986706946,False,,0,,,,,,,"[{'user_id': '476485822', 'username': 'numquam_desiste'}]",,,,
1290752733402796034,1290752733402796034,1596574407000,2020-08-04,22:53:27,CEST,950027545696722944,floppydisk8,MacBouffon le Beurré,,"Ils font CHIER !!!!

#StopMasques
#StopDictatureSanitaire
#masquesObligatoiresMonQ

Covid-19 : les événements culturels de plus de 5 000 personnes pourront être autorisés sous conditions par les préfets dès le 15 août   https://www.francetvinfo.fr/sante/maladie/coronavirus/deconfinement/covid-19-les-evenements-culturels-de-plus-de-5-000-personnes-pourront-etre-autorises-sous-conditions-par-les-prefets-des-le-15-aout_4066417.html … via @franceinfo",['franceinfo'],['https://www.francetvinfo.fr/sante/maladie/coronavirus/deconfinement/covid-19-les-evenements-culturels-de-plus-de-5-000-personnes-pourront-etre-autorises-sous-conditions-par-les-prefets-des-le-15-aout_4066417.html'],[],0,0,0,"['#stopmasques', '#stopdictaturesanitaire', '#masquesobligatoiresmonq']",[],https://twitter.com/Floppydisk8/status/1290752733402796034,False,,0,,,,,,,"[{'user_id': '950027545696722944', 'username': 'Floppydisk8'}, {'user_id': '38395124', 'username': 'franceinfo'}]",,,,
1290750847178113024,1290750847178113024,1596573957000,2020-08-04,22:45:57,CEST,2329379466,babtoufrai,babtou,,Oui je suis mais sans masques #StopMasques #liberté https://twitter.com/RTenfrancais/status/1290543083852111873 …,[],['https://twitter.com/RTenfrancais/status/1290543083852111873'],[],0,0,0,"['#stopmasques', '#liberté']",[],https://twitter.com/babtoufrai/status/1290750847178113024,False,https://twitter.com/RTenfrancais/status/1290543083852111873,0,,,,,,,"[{'user_id': '2329379466', 'username': 'babtoufrai'}]",,,,
1290749723645706245,1290277534211309569,1596573689000,2020-08-04,22:41:29,CEST,2329379466,babtoufrai,babtou,,L’heure n’est plus à l’humour second degré... révoltez vous en manifestant !! #StopMasques #StopAuxRacailles #stopgouvernement,"['aymericdurox', 'planet211180']",[],[],0,0,0,"['#stopmasques', '#stopauxracailles', '#stopgouvernement']",[],https://twitter.com/babtoufrai/status/1290749723645706245,False,,0,,,,,,,"[{'user_id': '2329379466', 'username': 'babtoufrai'}, {'user_id': '4865214225', 'username': 'AymericDurox'}, {'user_id': '796152335236001792', 'username': 'Planet211180'}]",,,,
1290748432639045632,1289903641554493441,1596573381000,2020-08-04,22:36:21,CEST,2329379466,babtoufrai,babtou,,Ne pas oublier Richelieu #StopMasques,"['pouetlibre', 'pinguimperator', 'famelobster', 'francettejb', 'quantic_qbit']",[],[],1,0,0,['#stopmasques'],[],https://twitter.com/babtoufrai/status/1290748432639045632,False,,0,,,,,,,"[{'user_id': '2329379466', 'username': 'babtoufrai'}, {'user_id': '4475901867', 'username': 'pouetlibre'}, {'user_id': '456819710', 'username': 'pinguimperator'}, {'user_id': '1233854232547209216', 'username': 'FameLobster'}, {'user_id': '834256680', 'username': 'FrancetteJB'}, {'user_id': '1252619317587427328', 'username': 'Quantic_QBit'}]",,,,
1290747829808508929,1289903641554493441,1596573238000,2020-08-04,22:33:58,CEST,2329379466,babtoufrai,babtou,,Oui mais on a pas le choix #liberté #StopMasques #StopAuxRacailles,"['pouetlibre', 'pinguimperator', 'famelobster', 'francettejb', 'quantic_qbit']",[],[],2,0,0,"['#liberté', '#stopmasques', '#stopauxracailles']",[],https://twitter.com/babtoufrai/status/1290747829808508929,False,,0,,,,,,,"[{'user_id': '2329379466', 'username': 'babtoufrai'}, {'user_id': '4475901867', 'username': 'pouetlibre'}, {'user_id': '456819710', 'username': 'pinguimperator'}, {'user_id': '1233854232547209216', 'username': 'FameLobster'}, {'user_id': '834256680', 'username': 'FrancetteJB'}, {'user_id': '1252619317587427328', 'username': 'Quantic_QBit'}]",,,,
1290747181352259585,1290600323153891328,1596573083000,2020-08-04,22:31:23,CEST,1219336422827732998,pascaleackerma1,Pascale Ackermann,,Il faudrait 💯 #libertè #StopMasques,"['lautard65', 'moutonn68125861', 'le_figaro']",[],[],0,0,1,"['#libertè', '#stopmasques']",[],https://twitter.com/PascaleAckerma1/status/1290747181352259585,False,,0,,,,,,,"[{'user_id': '1219336422827732998', 'username': 'PascaleAckerma1'}, {'user_id': '901535478', 'username': 'lautard65'}, {'user_id': '1251198444347297794', 'username': 'moutonn68125861'}, {'user_id': '8350912', 'username': 'Le_Figaro'}]",,,,
1290744312981065734,1290744312981065734,1596572399000,2020-08-04,22:19:59,CEST,476485822,numquam_desiste,Force et Honneur,,"Le masque est inutile, on a la #chloroquine : traduction des 5 médecins censurés  https://ripostelaique.com/le-masque-est-inutile-on-a-la-chloroquine-traduction-des-5-medecins-censures.html …
#StopMasques",[],['https://ripostelaique.com/le-masque-est-inutile-on-a-la-chloroquine-traduction-des-5-medecins-censures.html'],[],0,0,0,"['#chloroquine', '#stopmasques']",[],https://twitter.com/numquam_desiste/status/1290744312981065734,False,,0,,,,,,,"[{'user_id': '476485822', 'username': 'numquam_desiste'}]",,,,
1290693309636247554,1290340659447070725,1596560239000,2020-08-04,18:57:19,CEST,1079645467192029184,36quai_or,Jacques martin,,#Statescandal #COVID19 #StopMasques #StopDictatureSanitaire https://covidinfos.net/covid19/obliger-au-port-du-masque-alors-que-lepidemie-disparait-est-une-aberration-scientifique-et-medicale-selon-le-dr-pascal-sacre/1490/ …,"['christalroche', 'clavaguerac']",['https://covidinfos.net/covid19/obliger-au-port-du-masque-alors-que-lepidemie-disparait-est-une-aberration-scientifique-et-medicale-selon-le-dr-pascal-sacre/1490/'],[],1,1,0,"['#statescandal', '#covid19', '#stopmasques', '#stopdictaturesanitaire']",[],https://twitter.com/36quai_or/status/1290693309636247554,False,,0,,,,,,,"[{'user_id': '1079645467192029184', 'username': '36quai_or'}, {'user_id': '3166577255', 'username': 'ChristalRoche'}, {'user_id': '1101049531402203137', 'username': 'ClavagueraC'}]",,,,
1290691628651425793,1290681104970719233,1596559838000,2020-08-04,18:50:38,CEST,1079645467192029184,36quai_or,Jacques martin,,#StopMasques #StopDictatureSanitaire  https://covidinfos.net/covid19/obliger-au-port-du-masque-alors-que-lepidemie-disparait-est-une-aberration-scientifique-et-medicale-selon-le-dr-pascal-sacre/1490/ …,"['corentincarpent', 'prefet30']",['https://covidinfos.net/covid19/obliger-au-port-du-masque-alors-que-lepidemie-disparait-est-une-aberration-scientifique-et-medicale-selon-le-dr-pascal-sacre/1490/'],[],0,1,1,"['#stopmasques', '#stopdictaturesanitaire']",[],https://twitter.com/36quai_or/status/1290691628651425793,False,,0,,,,,,,"[{'user_id': '1079645467192029184', 'username': '36quai_or'}, {'user_id': '220624837', 'username': 'corentincarpent'}, {'user_id': '2851129912', 'username': 'Prefet30'}]",,,,
1290674334697246721,1290674334697246721,1596555715000,2020-08-04,17:41:55,CEST,14090348,deltaplan,deltaplan 🇪🇺,,"L'épidémiologiste Martin Blachier, interrogé par franceinfo. ""On sait que tous les clusters sont dans des lieux clos, et pas à l'extérieur. [...] Nous sommes ici dans le domaine de gestion de la peur et non pas dans le domaine scientifique."" #StopMasques  https://www.francetvinfo.fr/sante/maladie/coronavirus/masques-sanitaires/coronavirus-on-vous-explique-le-debat-autour-du-port-du-masque-a-l-exterieur_4065301.html#xtor=CS2-765-[twitter]- …",[],['https://www.francetvinfo.fr/sante/maladie/coronavirus/masques-sanitaires/coronavirus-on-vous-explique-le-debat-autour-du-port-du-masque-a-l-exterieur_4065301.html#xtor=CS2-765-[twitter]-'],[],1,2,4,['#stopmasques'],[],https://twitter.com/deltaplan/status/1290674334697246721,False,,0,,,,,,,"[{'user_id': '14090348', 'username': 'deltaplan'}]",,,,
1290653426372751366,1290591956930830336,1596550730000,2020-08-04,16:18:50,CEST,1272676581643878401,capucinea2,Capucine A,,Moi Capucine Ackermann je dis #stopmasques #NoMasks #stopdictaturesanitaire #stopgouvernement #stopmacron #nazis #gestapo #FakePandemic #stopjournaliste #stoppropagande pic.twitter.com/7REbevXrj0,['libe'],[],['https://pbs.twimg.com/media/EelScc8WsAcqIdB.jpg'],2,0,1,"['#stopmasques', '#nomasks', '#stopdictaturesanitaire', '#stopgouvernement', '#stopmacron', '#nazis', '#gestapo', '#fakepandemic', '#stopjournaliste', '#stoppropagande']",[],https://twitter.com/CapucineA2/status/1290653426372751366,False,,0,,,,,,,"[{'user_id': '1272676581643878401', 'username': 'CapucineA2'}, {'user_id': '68440549', 'username': 'libe'}]",,,,
1290651002585178112,1290651002585178112,1596550152000,2020-08-04,16:09:12,CEST,1247550386275266563,anthonymontreu3,Gilet jaune ardennais,,La deuxième vague (de répression) arrive   https://www.egaliteetreconciliation.fr/La-deuxieme-vague-de-repression-arrive-60391.html … via @EetR_National #Répression #Dictature #GiletsJaunes #Néolibéralisme #StopMasques #Propagande,['eetr_national'],['https://www.egaliteetreconciliation.fr/La-deuxieme-vague-de-repression-arrive-60391.html'],[],0,0,0,"['#répression', '#dictature', '#giletsjaunes', '#néolibéralisme', '#stopmasques', '#propagande']",[],https://twitter.com/AnthonyMontreu3/status/1290651002585178112,False,,0,,,,,,,"[{'user_id': '1247550386275266563', 'username': 'AnthonyMontreu3'}, {'user_id': '240847672', 'username': 'EetR_National'}]",,,,
1290650213162651649,1290650213162651649,1596549964000,2020-08-04,16:06:04,CEST,1251198444347297794,moutonn68125861,moutonnoir,,#MardiConseil je conseille a @Anne_Hidalgo et au prefet lallement de ne pas mettre le #masquesObligatoires a paris car sinon il va y avoir beaucoup de violence...#guerre #StopDictatureSanitaire #stopmasques #nomask,['anne_hidalgo'],[],[],0,0,1,"['#mardiconseil', '#masquesobligatoires', '#guerre', '#stopdictaturesanitaire', '#stopmasques', '#nomask']",[],https://twitter.com/moutonn68125861/status/1290650213162651649,False,,0,,,,,,,"[{'user_id': '1251198444347297794', 'username': 'moutonn68125861'}, {'user_id': '26073581', 'username': 'Anne_Hidalgo'}]",,,,
1290647675558404101,1290647675558404101,1596549359000,2020-08-04,15:55:59,CEST,1247550386275266563,anthonymontreu3,Gilet jaune ardennais,,Absurdité du port obligatoire du masque : entretien avec Denis Rancourt  https://www.egaliteetreconciliation.fr/Absurdite-du-port-obligatoire-du-masque-entretien-avec-Denis-Rancourt-60392.html … via @EetR_National #StopMasques #StopDictatureSanitaire,['eetr_national'],['https://www.egaliteetreconciliation.fr/Absurdite-du-port-obligatoire-du-masque-entretien-avec-Denis-Rancourt-60392.html'],[],0,0,0,"['#stopmasques', '#stopdictaturesanitaire']",[],https://twitter.com/AnthonyMontreu3/status/1290647675558404101,False,,0,,,,,,,"[{'user_id': '1247550386275266563', 'username': 'AnthonyMontreu3'}, {'user_id': '240847672', 'username': 'EetR_National'}]",,,,
1290642219926528002,1290642219926528002,1596548058000,2020-08-04,15:34:18,CEST,1247550386275266563,anthonymontreu3,Gilet jaune ardennais,,"Coup de gueule de Bébert des Forbans : ""On en a marre d'être pris pour des cons !""  https://www.egaliteetreconciliation.fr/Coup-de-gueule-de-Bebert-des-Forbans-On-en-a-marre-d-etre-pris-pour-des-cons-60389.html … via @EetR_National #StopMasques #StopDictatureSanitaire",['eetr_national'],['https://www.egaliteetreconciliation.fr/Coup-de-gueule-de-Bebert-des-Forbans-On-en-a-marre-d-etre-pris-pour-des-cons-60389.html'],[],0,0,0,"['#stopmasques', '#stopdictaturesanitaire']",[],https://twitter.com/AnthonyMontreu3/status/1290642219926528002,False,,0,,,,,,,"[{'user_id': '1247550386275266563', 'username': 'AnthonyMontreu3'}, {'user_id': '240847672', 'username': 'EetR_National'}]",,,,
1290618571698176002,1290618571698176002,1596542420000,2020-08-04,14:00:20,CEST,1251787949869539329,mediaracine,MediaRacine ✚,,"#StopDictatureSanitaire
#StopTyrannieSanitaire
#StopMasques
@EmaKrusi
#
Une victoire pour Ema !
Avis aux commerçants, battez-vous !
#
« RÉOUVERTURE DE LA BOUTIQUE »
(Suite au dépôt du recours, la boutique est réouverte)
par Ema Krusi @EmaKrusi
# https://www.youtube.com/watch?v=BaXitjE7hUg …",['emakrusi'],['https://www.youtube.com/watch?v=BaXitjE7hUg'],[],0,1,2,"['#stopdictaturesanitaire', '#stoptyranniesanitaire', '#stopmasques']",[],https://twitter.com/MediaRacine/status/1290618571698176002,False,,0,,,,,,,"[{'user_id': '1251787949869539329', 'username': 'MediaRacine'}, {'user_id': '1269398878287208449', 'username': 'EmaKrusi'}]",,,,
1290608631709392897,1290608631709392897,1596540050000,2020-08-04,13:20:50,CEST,446288792,nicoledelepine,delepine nicole,,"doc vont-ils les traiter de complotistes?proposer greffe de cerveau ou revenir ds monde réel ? #StopMasques épidémie terminée, tests+ appelés cas ne sont pas des malades, mais ont trace de rencontre avec virus STOP PANIQUE ORGANISEE POUR SOUMISSION  regardez vote infanticide à AN  https://twitter.com/NicoleDelepine/status/1290607615555391491 …",[],['https://twitter.com/NicoleDelepine/status/1290607615555391491'],[],0,8,17,['#stopmasques'],[],https://twitter.com/NicoleDelepine/status/1290608631709392897,False,https://twitter.com/NicoleDelepine/status/1290607615555391491,0,,,,,,,"[{'user_id': '446288792', 'username': 'NicoleDelepine'}]",,,,
1290594807849656321,1290594807849656321,1596536754000,2020-08-04,12:25:54,CEST,36075457,stephauge,Stéphane Augendre,,"#Coronavirus #COVID19  https://francais.rt.com/france/77448-coronavirus-conseil-scientifique-met-garde-contre-une-resurgence-de-la-pandemie … je traduis : ""gaulois réfractaires, comme au printemps, nous allons vous confiner alors que ça sert à rien."" #Macronavirus #StopMasques #HeilMacron #Macronformisme #Macronie #Macronistan #MacronDemission #MacronDestitution",[],['https://francais.rt.com/france/77448-coronavirus-conseil-scientifique-met-garde-contre-une-resurgence-de-la-pandemie'],[],0,0,0,"['#coronavirus', '#covid19', '#macronavirus', '#stopmasques', '#heilmacron', '#macronformisme', '#macronie', '#macronistan', '#macrondemission', '#macrondestitution']",[],https://twitter.com/stephauge/status/1290594807849656321,False,,0,,,,,,,"[{'user_id': '36075457', 'username': 'stephauge'}]",,,,
1290593301742211072,1290593301742211072,1596536395000,2020-08-04,12:19:55,CEST,838489308143190017,soniadoubi655,Soniadoubi65,,"Rappelez vous la fameuse vidéo de ce psychiatre italien qui avait identifié #Macron comme ayant les symptômes d’un #psychopathe 
—>ce dernier faisait référence à « une force qui le dépasse » 
—>comme possédé... 
Beaucoup de ces « pseudos #Elites sont des #satanistes
#StopMasques  https://twitter.com/xelibris/status/1290532474913730560 …",[],['https://twitter.com/xelibris/status/1290532474913730560'],[],0,0,0,"['#macron', '#psychopathe', '#elites', '#satanistes', '#stopmasques']",[],https://twitter.com/Soniadoubi655/status/1290593301742211072,False,https://twitter.com/xelibris/status/1290532474913730560,0,,,,,,,"[{'user_id': '838489308143190017', 'username': 'Soniadoubi655'}]",,,,
1290592942105792519,1290574611327987717,1596536310000,2020-08-04,12:18:30,CEST,1251198444347297794,moutonn68125861,moutonnoir,,Au contraire les gens qui me force a mettre une masque la violence sera en plus violente. #stopmasques #nomask #StopDictatureSanitaire,"['pantheon_hades', 'franceorangem']",[],[],0,0,0,"['#stopmasques', '#nomask', '#stopdictaturesanitaire']",[],https://twitter.com/moutonn68125861/status/1290592942105792519,False,,0,,,,,,,"[{'user_id': '1251198444347297794', 'username': 'moutonn68125861'}, {'user_id': '1239212904311861251', 'username': 'Pantheon_Hades'}, {'user_id': '1281187767024865280', 'username': 'FranceOrangeM'}]",,,,
1290592591898120193,1290574611327987717,1596536226000,2020-08-04,12:17:06,CEST,1251198444347297794,moutonn68125861,moutonnoir,,#stopmasques #nomask,"['franceorangem', 'general16eme']",[],[],0,0,0,"['#stopmasques', '#nomask']",[],https://twitter.com/moutonn68125861/status/1290592591898120193,False,,0,,,,,,,"[{'user_id': '1251198444347297794', 'username': 'moutonn68125861'}, {'user_id': '1281187767024865280', 'username': 'FranceOrangeM'}, {'user_id': '1278730592771866624', 'username': 'GENERAL16EME'}]",,,,
1290592416525889536,1290214774316269568,1596536184000,2020-08-04,12:16:24,CEST,1219336422827732998,pascaleackerma1,Pascale Ackermann,,Et ??? Vous faites quoi ?? #StopMasques #liberté,['dahangerald'],[],[],0,0,0,"['#stopmasques', '#liberté']",[],https://twitter.com/PascaleAckerma1/status/1290592416525889536,False,,0,,,,,,,"[{'user_id': '1219336422827732998', 'username': 'PascaleAckerma1'}, {'user_id': '1052142930', 'username': 'DahanGerald'}]",,,,
1290589815784853505,1290581265167654913,1596535564000,2020-08-04,12:06:04,CEST,838489308143190017,soniadoubi655,Soniadoubi65,,"Les #masques sont DANGEREUX et INUTILES ⚠️‼️
—> ce n’est pas moi qui le dit mais une INFIRMIÈRE HYGIÉNISTE 👇🏻
#nonaumasqueobligatoire #StopMasques #Coronavirus #Folie #Insalubrité #NonSens https://youtu.be/_yGyZPYXF9Q ",['bfmtv'],['https://youtu.be/_yGyZPYXF9Q'],[],2,0,0,"['#masques', '#nonaumasqueobligatoire', '#stopmasques', '#coronavirus', '#folie', '#insalubrité', '#nonsens']",[],https://twitter.com/Soniadoubi655/status/1290589815784853505,False,,0,,,,,,,"[{'user_id': '838489308143190017', 'username': 'Soniadoubi655'}, {'user_id': '133663801', 'username': 'BFMTV'}]",,,,
1290589562163650563,1290568024081289221,1596535504000,2020-08-04,12:05:04,CEST,1251198444347297794,moutonn68125861,moutonnoir,,En meme temps tu n’as pas a demander le port du masque pour une #fakepandemic #stopdictaturesanitaire #nomask #stopmasques,['sifaoui'],[],[],1,0,0,"['#fakepandemic', '#stopdictaturesanitaire', '#nomask', '#stopmasques']",[],https://twitter.com/moutonn68125861/status/1290589562163650563,False,,0,,,,,,,"[{'user_id': '1251198444347297794', 'username': 'moutonn68125861'}, {'user_id': '53224286', 'username': 'Sifaoui'}]",,,,
1290581660199772162,1290581660199772162,1596533620000,2020-08-04,11:33:40,CEST,1251787949869539329,mediaracine,MediaRacine ✚,,"#StopDictatureSanitaire
#StopTyrannieSanitaire
#StopMasques
#StopOMS
#StopEnfumage
#StopPropagande
#
Les petits commerçants sont prises en otage par le gouvernement et se sentent obligés de se couvrir légalement : voir l’image d’un panneau d’une boulangerie ci-dessous.
# pic.twitter.com/SEamoJ3x1M",[],[],['https://pbs.twimg.com/media/EekQy1PXsAA4cW1.jpg'],0,1,1,"['#stopdictaturesanitaire', '#stoptyranniesanitaire', '#stopmasques', '#stopoms', '#stopenfumage', '#stoppropagande']",[],https://twitter.com/MediaRacine/status/1290581660199772162,False,,0,,,,,,,"[{'user_id': '1251787949869539329', 'username': 'MediaRacine'}]",,,,
1290574249858654208,1290574249858654208,1596531853000,2020-08-04,11:04:13,CEST,1259476897022517248,politiquepersp1,Perspective Politique,,"La Tactique du Diable  https://youtu.be/44EQOPs2ACs  via @YouTube
#StopDictatureSanitaire #stopmasques",['youtube'],['https://youtu.be/44EQOPs2ACs'],[],0,0,0,"['#stopdictaturesanitaire', '#stopmasques']",[],https://twitter.com/PolitiquePersp1/status/1290574249858654208,False,,0,,,,,,,"[{'user_id': '1259476897022517248', 'username': 'PolitiquePersp1'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1290564365578641409,1290564365578641409,1596529496000,2020-08-04,10:24:56,CEST,1259476897022517248,politiquepersp1,Perspective Politique,," https://www.youtube.com/watch?v=Dy7sq2r8Ra8 …
#BerlinDemo #BerlinProtests #Berlin #Allemagne #coronavirus #COVID__19 #CovidHoax #StopDictatureSanitaire #StopMasques",[],['https://www.youtube.com/watch?v=Dy7sq2r8Ra8'],[],0,0,0,"['#berlindemo', '#berlinprotests', '#berlin', '#allemagne', '#coronavirus', '#covid__19', '#covidhoax', '#stopdictaturesanitaire', '#stopmasques']",[],https://twitter.com/PolitiquePersp1/status/1290564365578641409,False,,0,,,,,,,"[{'user_id': '1259476897022517248', 'username': 'PolitiquePersp1'}]",,,,
1290555462484664320,1290555462484664320,1596527374000,2020-08-04,09:49:34,CEST,1259476897022517248,politiquepersp1,Perspective Politique,,"«Les masques sont des muselières» : manifestation contre le port du masque obligatoire à Londres  https://reseauinternational.net/les-masques-sont-des-muselieres-manifestation-contre-le-port-du-masque-obligatoire-a-londres/ … via @reseau_internat
#StopMasques #baslesmasques #mascarade",['reseau_internat'],['https://reseauinternational.net/les-masques-sont-des-muselieres-manifestation-contre-le-port-du-masque-obligatoire-a-londres/'],[],0,0,0,"['#stopmasques', '#baslesmasques', '#mascarade']",[],https://twitter.com/PolitiquePersp1/status/1290555462484664320,False,,0,,,,,,,"[{'user_id': '1259476897022517248', 'username': 'PolitiquePersp1'}, {'user_id': '1258729447', 'username': 'reseau_internat'}]",,,,
1290551884084842496,1290507700200235009,1596526521000,2020-08-04,09:35:21,CEST,1259476897022517248,politiquepersp1,Perspective Politique,,propagande mensongère internationale et mesures scandaleusement liberticides. #CovidHoax #StopMasques #stopconfinement,['le_parisien'],[],[],0,0,0,"['#covidhoax', '#stopmasques', '#stopconfinement']",[],https://twitter.com/PolitiquePersp1/status/1290551884084842496,False,,0,,,,,,,"[{'user_id': '1259476897022517248', 'username': 'PolitiquePersp1'}, {'user_id': '38142665', 'username': 'le_Parisien'}]",,,,
1290551643428315137,1290551643428315137,1596526463000,2020-08-04,09:34:23,CEST,1250349038710304769,sankukai11,Sankukai,,Paris Lille Lyon Marseille Toulon Toulouse Nîmes Montpellier Avignon Brest Orléans Bayonne Nantes Nice Grenoble Strasbourg coronavirus #COVID19 #StopMasques #StopDictatureSanitaire https://covidinfos.net/covid19/obliger-au-port-du-masque-alors-que-lepidemie-disparait-est-une-aberration-scientifique-et-medicale-selon-le-dr-pascal-sacre/1490/ …,[],['https://covidinfos.net/covid19/obliger-au-port-du-masque-alors-que-lepidemie-disparait-est-une-aberration-scientifique-et-medicale-selon-le-dr-pascal-sacre/1490/'],[],0,1,0,"['#covid19', '#stopmasques', '#stopdictaturesanitaire']",[],https://twitter.com/Sankukai11/status/1290551643428315137,False,,0,,,,,,,"[{'user_id': '1250349038710304769', 'username': 'Sankukai11'}]",,,,
1290549504530407425,1290549504530407425,1596525953000,2020-08-04,09:25:53,CEST,1234906436523712512,eglisemacron2,Eglise macroniste 🐑,,"Excellente idée haha

#couillonavirus
#COVIDIOTS
#coronanus
#mougeons
#StopDictatureSanitaire
#StopMasques
#ligue_des_optimistes https://twitter.com/HAntoine11/status/1290332840287141894 …",[],['https://twitter.com/HAntoine11/status/1290332840287141894'],[],1,1,3,"['#couillonavirus', '#covidiots', '#coronanus', '#mougeons', '#stopdictaturesanitaire', '#stopmasques', '#ligue_des_optimistes']",[],https://twitter.com/eglisemacron2/status/1290549504530407425,False,https://twitter.com/HAntoine11/status/1290332840287141894,0,,,,,,,"[{'user_id': '1234906436523712512', 'username': 'eglisemacron2'}]",,,,
1290547811713454080,1290547811713454080,1596525550000,2020-08-04,09:19:10,CEST,37641300,tisoone,Lisa Tisoone,,#StopMasques #StopMask #StopMascarade https://twitter.com/true_pundit/status/1290366838229139457 …,[],['https://twitter.com/true_pundit/status/1290366838229139457'],[],0,0,0,"['#stopmasques', '#stopmask', '#stopmascarade']",[],https://twitter.com/Tisoone/status/1290547811713454080,False,https://twitter.com/true_pundit/status/1290366838229139457,0,,,,,,,"[{'user_id': '37641300', 'username': 'Tisoone'}]",,,,
1290546827054534660,1290546827054534660,1596525315000,2020-08-04,09:15:15,CEST,37641300,tisoone,Lisa Tisoone,,#StopMasques #StopMask #StopMascarade https://twitter.com/namanite/status/1290420243580497920 …,[],['https://twitter.com/namanite/status/1290420243580497920'],[],0,0,1,"['#stopmasques', '#stopmask', '#stopmascarade']",[],https://twitter.com/Tisoone/status/1290546827054534660,False,https://twitter.com/Namanite/status/1290420243580497920,0,,,,,,,"[{'user_id': '37641300', 'username': 'Tisoone'}]",,,,
1290545506557530112,1290545506557530112,1596525000000,2020-08-04,09:10:00,CEST,37641300,tisoone,Lisa Tisoone,,#StopMasques #StopMask https://twitter.com/lauretisabelle/status/1290442511517995012 …,[],['https://twitter.com/lauretisabelle/status/1290442511517995012'],[],0,0,0,"['#stopmasques', '#stopmask']",[],https://twitter.com/Tisoone/status/1290545506557530112,False,https://twitter.com/lauretisabelle/status/1290442511517995012,0,,,,,,,"[{'user_id': '37641300', 'username': 'Tisoone'}]",,,,
1290539699505975297,1290539699505975297,1596523616000,2020-08-04,08:46:56,CEST,1259476897022517248,politiquepersp1,Perspective Politique,,Enfin des bonnes nouvelles ! #CovidHoax #StopMasques  https://twitter.com/libe/status/1290533566598860800 …,[],['https://twitter.com/libe/status/1290533566598860800'],[],0,0,0,"['#covidhoax', '#stopmasques']",[],https://twitter.com/PolitiquePersp1/status/1290539699505975297,False,https://twitter.com/libe/status/1290533566598860800,0,,,,,,,"[{'user_id': '1259476897022517248', 'username': 'PolitiquePersp1'}]",,,,
1290535822966624261,1290281846610071554,1596522691000,2020-08-04,08:31:31,CEST,3020290576,eseone92,Tous locataires🇫🇷🇩🇿🌍92/93/75/40,,Au moment ou il y'a personne sur la plage 🤔 C'est judicieux comme décision 🤣 #StopMasques,['france_soir'],[],[],0,0,0,['#stopmasques'],[],https://twitter.com/EseOne92/status/1290535822966624261,False,,0,,,,,,,"[{'user_id': '3020290576', 'username': 'EseOne92'}, {'user_id': '78957336', 'username': 'france_soir'}]",,,,
1290535044637958144,1290535044637958144,1596522506000,2020-08-04,08:28:26,CEST,36075457,stephauge,Stéphane Augendre,,#COVID19 #COVID19france Selon la généticienne Alexandra Henrion-Caude le confinement & le port du #masque affaiblissent notre système immunitaire et nous exposent à la maladie et à la mort.  https://youtu.be/c3V6DxmOy8o  #StopMasques #HeilMacron #Macronformisme #Macronavirus #cqfd,[],['https://youtu.be/c3V6DxmOy8o'],[],0,0,0,"['#covid19', '#covid19france', '#masque', '#stopmasques', '#heilmacron', '#macronformisme', '#macronavirus', '#cqfd']",[],https://twitter.com/stephauge/status/1290535044637958144,False,,0,,,,,,,"[{'user_id': '36075457', 'username': 'stephauge'}]",,,,
